Datetime,RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,WindSpeed_count,PowerOutput,SpeiseSpannung,StatusAnlage,MaxWindHeute,offsetWindDirection,PitchDeg,Status_rounded
2022-01-14 21:00:00,0.000000,0.000000,6.575292,1.355927,599,0.000000,27.800000,9.000000,2.300000,-3.826377,38.191855,9.000000
2022-01-14 21:10:00,0.000000,0.000000,6.157930,1.028548,599,0.000000,27.800000,9.000000,2.300000,3.028381,38.191855,9.000000
2022-01-14 21:20:00,0.168781,0.000000,6.007679,1.519866,599,0.000000,27.800000,9.000000,2.300000,10.792988,38.191855,9.000000
2022-01-14 21:30:00,6.474290,4.909850,6.037062,2.124541,599,0.000000,27.800000,10.080134,2.638063,16.494157,51.704545,10.000000
2022-01-14 21:40:00,1.284307,0.000000,6.154591,1.303005,599,0.000000,27.800000,9.000000,2.700000,29.579299,38.191855,9.000000
2022-01-14 21:50:00,0.000334,0.000000,5.947579,1.409015,599,0.000000,27.800000,9.000000,2.700000,30.208681,38.191855,9.000000
2022-01-14 22:00:00,5.189816,4.532554,5.444741,2.042571,599,0.000000,27.800000,10.080134,2.700000,13.609349,51.710774,10.000000
2022-01-14 22:10:00,4.878798,8.988314,5.108848,2.328548,599,0.000000,27.800000,11.160267,2.732220,12.415693,65.215808,11.000000
2022-01-14 22:20:00,6.151586,9.851419,5.099165,2.557262,599,0.000000,27.800000,11.160267,2.914357,9.357262,65.208682,11.000000
2022-01-14 22:30:00,2.729883,4.587646,5.086144,2.219533,599,0.000000,27.800000,12.841402,3.100000,6.133556,78.334387,13.000000
2022-01-14 22:40:00,0.223205,0.000000,4.684474,1.474457,599,0.000000,27.800000,13.000000,2.689316,-1.929883,80.313994,13.000000
2022-01-14 22:50:00,0.079500,0.000000,4.131833,1.599000,600,0.000000,27.800000,13.000000,1.696333,11.095000,80.313994,13.000000
2022-01-14 23:00:00,0.937752,0.000000,4.130705,1.960067,596,0.000000,27.800000,13.000000,2.150671,15.050336,80.313994,13.000000
2022-01-14 23:10:00,0.277090,0.000000,4.316890,1.575920,598,0.000000,27.800000,13.000000,2.300000,13.030100,80.313994,13.000000
2022-01-14 23:20:00,0.000000,0.000000,5.078464,1.167780,599,0.000000,27.800000,13.000000,2.300000,27.632721,80.313994,13.000000
2022-01-14 23:30:00,0.000000,0.000000,3.923539,0.877796,599,0.000000,27.800000,13.000000,2.300000,12.025042,80.313994,13.000000
2022-01-14 23:40:00,0.000000,0.000000,3.398500,1.334000,600,0.000000,27.800000,13.000000,2.300000,-9.838333,80.313994,13.000000
2022-01-14 23:50:00,0.000000,0.000000,4.668280,1.351586,599,0.000000,27.800000,13.000000,2.300000,-2.532554,80.313994,13.000000
2022-01-15 00:00:00,0.000000,0.000000,5.100000,1.488648,599,0.000000,27.800000,13.000000,2.300000,1.242070,80.313994,13.000000
2022-01-15 00:10:00,0.135500,0.000000,5.100000,1.759333,600,0.000000,27.800000,13.000000,2.300000,-4.705000,80.313994,13.000000
2022-01-15 00:20:00,1.945910,0.000000,4.795492,2.000835,599,0.000000,27.800000,13.000000,2.369115,-13.307179,80.313994,13.000000
2022-01-15 00:30:00,1.958765,0.000000,4.161603,2.012688,599,0.000000,27.800000,13.000000,2.484641,-6.602671,80.313994,13.000000
2022-01-15 00:40:00,2.029048,0.000000,4.123038,2.125710,599,0.000000,27.800000,13.000000,2.700000,0.363940,80.313994,13.000000
2022-01-15 00:50:00,2.166611,0.000000,4.105175,2.143573,599,0.000000,27.800000,13.000000,2.700000,1.858097,80.313994,13.000000
2022-01-15 01:00:00,1.751419,0.000000,4.101669,1.840735,599,0.000000,27.800000,13.000000,2.700000,-2.101836,80.313994,13.000000
2022-01-15 01:10:00,1.687793,0.000000,4.119565,1.858528,598,0.000000,27.800000,13.000000,2.700000,3.142140,80.313994,13.000000
2022-01-15 01:20:00,1.600167,0.000000,4.131438,2.290635,598,0.000000,27.800000,13.000000,2.792140,16.645485,80.313994,13.000000
2022-01-15 01:30:00,0.698331,0.000000,4.116194,1.914524,599,0.000000,27.800000,13.000000,2.900000,26.285476,80.313994,13.000000
2022-01-15 01:40:00,1.557692,0.000000,4.104181,2.124749,598,0.000000,27.800000,13.000000,2.900000,14.065217,80.313994,13.000000
2022-01-15 01:50:00,1.911519,0.000000,4.103339,2.552755,599,0.000000,27.800000,13.000000,2.989649,17.736227,80.313994,13.000000
2022-01-15 02:00:00,0.490484,0.000000,4.100835,1.467279,599,0.000000,27.800000,13.000000,3.100000,23.692821,80.313994,13.000000
2022-01-15 02:10:00,0.179633,0.000000,4.093656,1.399833,599,0.000000,27.800000,13.000000,3.100000,17.457429,80.313994,13.000000
2022-01-15 02:20:00,0.075459,0.000000,3.985977,0.992821,599,0.000000,27.800000,13.000000,3.100000,23.153589,80.313994,13.000000
2022-01-15 02:30:00,0.000000,0.000000,3.636227,0.560100,599,0.000000,27.800000,13.000000,3.100000,30.103506,80.313994,13.000000
2022-01-15 02:40:00,0.000000,0.000000,3.297492,0.599331,598,0.000000,27.800000,13.000000,3.100000,12.247492,80.313994,13.000000
2022-01-15 02:50:00,0.000000,0.000000,3.215385,0.535284,598,0.000000,27.800000,13.000000,3.100000,6.436455,80.313994,13.000000
2022-01-15 03:00:00,0.000000,0.000000,3.204348,0.675418,598,0.000000,27.800000,13.000000,3.100000,22.401338,80.313994,13.000000
2022-01-15 03:10:00,0.000000,0.000000,3.201843,0.118090,597,0.000000,27.800000,13.000000,3.100000,33.350084,80.313994,13.000000
2022-01-15 03:20:00,0.000000,0.000000,3.201672,0.015050,598,0.000000,27.800000,13.000000,3.100000,-30.882943,80.313994,13.000000
2022-01-15 03:30:00,0.000000,0.000000,3.200835,0.267780,599,0.000000,27.800000,13.000000,3.100000,-128.953255,80.313994,13.000000
2022-01-15 03:40:00,0.000000,0.000000,3.200000,0.129766,598,0.000000,27.800000,13.000000,3.100000,-72.386288,80.313994,13.000000
2022-01-15 03:50:00,0.000000,0.000000,3.200000,0.000000,597,0.000000,27.800000,13.000000,3.100000,-102.557789,80.313994,13.000000
2022-01-15 04:00:00,0.000000,0.000000,3.199164,0.000000,598,0.000000,27.800000,13.000000,3.100000,-101.396321,80.313994,13.000000
2022-01-15 04:10:00,0.000000,0.000000,3.196661,0.000000,599,0.000000,27.800000,13.000000,3.100000,-107.764608,80.313994,13.000000
2022-01-15 04:20:00,0.000000,0.000000,3.186935,0.000000,597,0.000000,27.800000,13.000000,3.100000,-115.350084,80.313994,13.000000
2022-01-15 04:30:00,0.000000,0.000000,3.153691,0.000000,596,0.000000,27.800000,13.000000,3.100000,-104.503356,80.313994,13.000000
2022-01-15 04:40:00,0.000000,0.000000,3.004682,0.000000,598,0.000000,27.800000,13.000000,3.100000,-58.658863,80.313994,13.000000
2022-01-15 04:50:00,0.000000,0.000000,2.843980,0.000000,598,0.000000,27.800000,13.000000,3.100000,-90.643813,80.313994,13.000000
2022-01-15 05:00:00,0.000000,0.000000,2.715075,0.000000,597,0.000000,27.800000,13.000000,3.100000,-122.175879,80.313994,13.000000
2022-01-15 05:10:00,0.000000,0.000000,2.537563,0.000000,599,0.000000,27.800000,13.000000,3.100000,-131.242070,80.313994,13.000000
2022-01-15 05:20:00,0.000000,0.000000,2.407692,0.000000,598,0.000000,27.800000,13.000000,3.100000,-42.714047,80.313994,13.000000
2022-01-15 05:30:00,0.000000,0.000000,2.327090,0.000000,598,0.000000,27.800000,13.000000,3.100000,-117.491639,80.313994,13.000000
2022-01-15 05:40:00,0.000000,0.000000,2.304355,0.000000,597,0.000000,27.800168,13.000000,3.100000,-90.792295,80.313994,13.000000
