Datetime,RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,WindSpeed_count,PowerOutput,SpeiseSpannung,StatusAnlage,MaxWindHeute,offsetWindDirection,PitchDeg,Status_rounded,ReconstructionError,status_anterior
2022-02-18 11:10:00,0.0,0.0,38.22704507512521,5.989148580968281,599,0.0,27.8,13.0,12.2,114.61769616026712,80.31399387000002,13.0,44.557873,13.0
2022-01-04 02:40:00,7.17161936560935,0.0,15.118530884808012,7.048747913188647,599,0.0,27.8,13.0,16.4,2.295492487479132,80.31399387000002,13.0,44.551723,13.0
2023-06-26 21:20:00,0.0125208681135225,0.0,32.01285475792989,1.8076794657762936,599,0.0,27.8,13.0,12.2,5.215358931552587,80.70873502503002,13.0,44.54844,13.0
2022-01-03 06:40:00,6.8679465776293815,0.0,13.400834724540902,7.043572621035059,599,0.0,27.8,13.0,13.5,11.56594323873122,80.31399387000002,13.0,44.53943,13.0
2022-01-30 06:10:00,4.530217028380634,0.0,9.694156928213689,4.574290484140234,599,0.0,27.8,13.0,12.6,3.8213689482470783,80.31399387000002,13.0,44.53861,13.0
2022-02-18 11:00:00,0.0,0.0,38.21886477462438,5.919699499165276,599,0.0,27.8,13.0,12.2,114.15692821368948,80.31399387000002,13.0,44.535084,13.0
2022-01-11 15:40:00,4.801836393989984,0.0,7.9,5.756761268781302,599,0.0,27.8,13.0,11.9,22.0,80.70873502503002,13.0,44.53438,13.0
2022-02-16 11:10:00,5.468781302170284,0.0,9.7,5.7075125208681134,599,0.0,27.8,13.0,13.0,-6.886477462437395,80.31860687181172,13.0,44.53396,13.0
2022-02-04 21:00:00,5.995,0.0,10.596666666666666,6.086833333333333,600,0.0,27.8,13.0,12.9,-10.886666666666668,80.31399387000002,13.0,44.532845,13.0
2022-02-23 19:40:00,0.0,0.0,38.2,0.3554257095158598,599,0.0,27.8,13.0,12.8,72.84808013355592,80.70873502503002,13.0,44.5311,13.0
2022-02-20 00:20:00,0.0,0.0,38.2,11.531666666666666,600,0.0,27.8,13.0,16.542666666666666,-6.586666666666667,80.70873502503002,13.0,44.529026,13.0
2022-02-15 14:40:00,5.353255425709516,0.0,12.49415692821369,5.234056761268781,599,0.0,27.8,13.0,12.7,-6.030050083472454,80.31399387000002,13.0,44.528404,13.0
2022-01-11 20:00:00,1.895492487479132,0.0,6.939732888146913,2.803839732888147,599,0.0,27.8,13.0,11.9,9.986644407345576,80.70873502503002,13.0,44.52595,13.0
2022-01-07 19:30:00,6.026377295492488,0.0,6.0,6.6467445742904845,599,0.0,27.8,13.0,13.7,13.17195325542571,80.70873502503002,13.0,44.524868,13.0
2022-02-16 11:30:00,7.043238731218697,0.0,9.7,7.206510851419031,599,0.0,27.8,13.0,13.0,-5.931552587646077,80.31399387000002,13.0,44.522476,13.0
2022-02-15 15:50:00,2.7125208681135224,0.0,12.502504173622704,3.2714524207011686,599,0.0,27.8,13.0,12.7,-3.1669449081803007,80.31399387000002,13.0,44.51946,13.0
2022-02-23 19:30:00,0.0,0.0,38.2,0.7100334448160536,598,0.0,27.8,13.0,12.8,40.75418060200669,80.70873502503002,13.0,44.519142,13.0
2022-02-02 11:10:00,6.708347245409016,0.0,11.617696160267112,6.630550918196994,599,0.0,27.8,13.0,17.2,-1.988313856427379,80.31399387000002,13.0,44.518738,13.0
2022-02-04 20:10:00,6.954757929883138,0.0,10.62821368948247,7.150417362270451,599,0.0,27.8,13.0,12.9,-7.517529215358931,80.31399387000002,13.0,44.515434,13.0
2022-02-04 21:10:00,6.924874791318865,0.0,10.598998330550918,6.993989983305508,599,0.0,27.8,13.0,12.9,-12.62771285475793,80.31399387000002,13.0,44.51438,13.0
2022-02-16 11:20:00,6.2577629382303845,0.0,9.7,6.26143572621035,599,0.0,27.8,13.0,13.0,0.8230383973288815,80.31399387000002,13.0,44.51344,13.0
2022-01-03 06:30:00,6.590651085141904,0.0,13.41001669449082,6.775792988313856,599,0.0,27.8,13.0,13.5,9.140233722871452,80.31399387000002,13.0,44.513283,13.0
2022-01-11 15:30:00,7.027166666666667,0.0,7.9,7.958666666666667,600,0.0,27.8,13.0,11.9,13.423333333333334,80.70873502503002,13.0,44.51211,13.0
2022-02-01 09:20:00,7.208180300500834,0.0,5.792320534223706,7.135058430717862,599,0.0,27.8,13.0,15.7,-9.093489148580968,80.31399387000002,13.0,44.506413,13.0
2022-02-16 04:10:00,4.648414023372287,0.0,9.710183639398998,4.748747913188648,599,0.0,27.8,13.0,12.2,-6.853088480801335,80.53014595489124,13.0,44.50552,13.0
2023-06-26 19:00:00,0.914357262103506,0.0,33.8991652754591,2.3227045075125208,599,0.0,27.8,13.0,12.2,3.5025041736227047,80.70873502503002,13.0,44.505493,13.0
2022-02-15 14:20:00,5.51051752921536,0.0,12.475792988313856,5.53355592654424,599,0.0,27.8,13.0,12.7,-8.091819699499165,80.31399387000002,13.0,44.500454,13.0
2022-01-30 00:50:00,7.506010016694492,0.0,9.70601001669449,7.247245409015026,599,0.0,27.8,13.0,10.0,-4.512520868113523,80.31399387000002,13.0,44.500187,13.0
2022-02-15 14:30:00,5.361371237458194,0.0,12.484782608695651,5.325250836120401,598,0.0,27.8,13.0,12.7,0.9448160535117056,80.31399387000002,13.0,44.498905,13.0
2022-01-04 02:30:00,7.657595993322203,0.0,15.062270450751251,7.606010016694491,599,0.0,27.8,13.0,16.4,0.4190317195325542,80.31399387000002,13.0,44.497116,13.0
2022-01-03 06:20:00,7.047412353923205,0.0,13.400834724540902,7.137562604340567,599,0.0,27.8,13.0,13.5,10.23873121869783,80.31399387000002,13.0,44.49706,13.0
2022-02-16 03:10:00,4.459933222036728,0.0,9.794824707846413,5.031552587646077,599,0.0,27.8,13.0,12.2,-15.943238731218695,80.66919500950115,13.0,44.49486,13.0
2022-02-19 17:20:00,0.0,0.0,38.20501672240803,0.2906354515050167,598,0.0,27.8,13.0,17.9,-5.222408026755853,80.70873502503002,13.0,44.494095,13.0
2022-02-06 08:50:00,9.268781302170284,0.0,7.885809682804675,9.167445742904842,599,0.0,27.8,13.0,15.2,-1.2237061769616029,80.31399387000002,13.0,44.492687,13.0
2022-02-18 10:50:00,0.0,0.0,38.21919866444073,6.842404006677797,599,0.0,27.8,13.0,12.2,113.96160267111853,80.31399387000002,13.0,44.48784,13.0
2022-01-09 02:00:00,8.051419031719533,0.0,6.910183639398998,8.565275459098498,599,0.0,27.8,13.0,15.1,8.691151919866444,80.31399387000002,13.0,44.487133,13.0
2022-02-16 09:30:00,6.724333333333333,0.0,9.7,6.936333333333334,600,0.0,27.8,13.0,12.2,-5.276666666666666,80.44031103960963,13.0,44.48567,13.0
2022-01-03 06:10:00,6.607178631051752,0.0,13.40500834724541,6.8345575959933225,599,0.0,27.8,13.0,13.5,15.31051752921536,80.31399387000002,13.0,44.482685,13.0
2022-02-23 09:30:00,0.0,0.0,38.21168614357263,0.1495826377295492,599,0.0,27.8,13.0,12.8,-46.447412353923205,80.70873502503002,13.0,44.48215,13.0
2022-01-05 10:40:00,6.035559265442404,0.0,6.193155258764607,6.1467445742904845,599,0.0,27.8,13.0,15.5,5.72787979966611,80.31399387000002,13.0,44.477833,13.0
2022-01-07 21:50:00,4.420367278797997,0.0,6.003839732888148,4.85525876460768,599,0.0,27.8,13.0,13.7,4.183639398998331,80.70873502503002,13.0,44.470097,13.0
2022-02-15 14:10:00,6.256260434056761,0.0,12.4779632721202,6.233889816360601,599,0.0,27.8,13.0,12.7,-3.3989983305509184,80.31399387000002,13.0,44.469406,13.0
2022-01-03 06:00:00,6.391819699499165,0.0,13.407345575959932,6.841068447412354,599,0.0,27.8,13.0,13.5,16.609348914858096,80.31399387000002,13.0,44.468662,13.0
2022-02-01 13:30:00,9.050584307178632,0.0,6.907679465776294,9.085809682804674,599,0.0,27.8,13.0,15.7,-4.308848080133556,80.31399387000002,13.0,44.46712,13.0
2022-02-04 21:20:00,6.02056856187291,0.0,10.60418060200669,6.063545150501672,598,0.0,27.8,13.0,12.9,-10.520066889632108,80.31399387000002,13.0,44.46674,13.0
2022-02-17 22:20:00,3.896828046744574,0.0,13.411686143572622,4.3766277128547575,599,0.0,27.8,13.0,26.3,-17.108514190317194,80.31465287025884,13.0,44.464676,13.0
2022-02-23 19:20:00,0.0,0.0,38.20066889632107,1.2048494983277591,598,0.0,27.8,13.0,12.8,25.944816053511705,80.70873502503002,13.0,44.463203,13.0
2022-02-15 16:00:00,2.796989966555184,0.0,12.5,3.331939799331104,598,0.0,27.8,13.0,12.7,-5.448160535117057,80.31399387000002,13.0,44.461502,13.0
2022-01-03 05:50:00,6.780467445742905,0.0,13.406176961602672,7.081803005008347,599,0.0,27.8,13.0,13.5,13.969949916527543,80.31399387000002,13.0,44.456917,13.0
2022-02-04 20:00:00,6.3025041736227045,0.0,10.635392320534224,6.289983305509182,599,0.0,27.8,13.0,12.9,-1.3789649415692822,80.31399387000002,13.0,44.451614,13.0
2022-02-24 15:50:00,9.47829716193656,0.0,17.882136894824708,9.737562604340567,599,0.0,27.8,13.0,18.5,-12.058430717863104,80.70873502503002,13.0,44.451508,13.0
2022-01-08 10:00:00,4.376460767946577,0.0,6.016026711185309,5.317028380634391,599,0.0,27.8,13.0,16.5,22.003338898163605,80.31399387000002,13.0,44.451405,13.0
2022-01-03 14:00:00,6.935392320534224,0.0,14.301669449081803,6.836727879799666,599,0.0,27.8,13.0,14.2,-1.7879799666110183,80.31399387000002,13.0,44.450897,13.0
2022-01-07 19:20:00,4.879799666110183,0.0,6.0,5.3661101836394,599,0.0,27.8,13.0,13.7,7.996661101836394,80.70873502503002,13.0,44.44608,13.0
2022-02-01 13:00:00,5.937896494156928,0.0,6.909181969949917,6.138397328881469,599,0.0,27.8,13.0,15.7,-13.637729549248748,80.31399387000002,13.0,44.44289,13.0
2022-01-03 14:10:00,6.938795986622073,0.0,14.302508361204012,7.010702341137123,598,0.0,27.8,13.0,14.2,0.479933110367893,80.31399387000002,13.0,44.439186,13.0
2022-02-16 04:20:00,4.5230383973288815,0.0,9.72220367278798,4.616861435726211,599,0.0,27.8,13.0,12.2,-7.165275459098497,80.56507296860842,13.0,44.4369,13.0
2022-02-15 16:10:00,3.394,0.0,12.554,3.796,600,0.0,27.8,13.0,12.7,-1.643333333333333,80.31399387000002,13.0,44.435146,13.0
2022-02-16 03:00:00,4.806010016694491,0.0,9.797996661101836,5.139065108514191,599,0.0,27.8,13.0,12.2,-13.88313856427379,80.64019899811329,13.0,44.432827,13.0
2022-01-03 05:40:00,7.251085141903172,0.0,13.401001669449082,7.465943238731219,599,0.0,27.8,13.0,13.5,11.742904841402336,80.31399387000002,13.0,44.4327,13.0
2022-01-03 13:50:00,6.607011686143572,0.0,14.301669449081803,6.60050083472454,599,0.0,27.8,13.0,14.2,3.756260434056762,80.31399387000002,13.0,44.432617,13.0
2022-01-31 08:20:00,11.880634390651084,0.0,8.79899833055092,11.962771285475792,599,0.0,27.8,13.0,20.5,-6.654424040066778,80.31399387000002,13.0,44.427616,13.0
2022-02-02 18:40:00,7.241068447412354,0.0,12.437228714524208,7.142737896494157,599,0.0,27.8,13.0,17.2,-5.664440734557596,80.31399387000002,13.0,44.425297,13.0
2022-02-16 09:20:00,5.947245409015025,0.0,9.7,6.128380634390651,599,0.0,27.8,13.0,12.2,-2.358931552587646,80.56441396834961,13.0,44.42398,13.0
2023-06-26 21:30:00,0.0,0.0,31.515859766277128,1.213856427378965,599,0.0,27.8,13.0,12.2,-14.282136894824708,80.70873502503002,13.0,44.418118,13.0
2022-01-30 00:40:00,6.410183639398998,0.0,9.705008347245409,6.286143572621035,599,0.0,27.8,13.0,10.0,-9.140233722871452,80.31399387000002,13.0,44.41705,13.0
2022-01-03 10:20:00,7.50567612687813,0.0,13.40500834724541,7.529215358931553,599,0.0,27.8,13.0,14.2,2.979966611018364,80.31399387000002,13.0,44.41587,13.0
2022-02-01 09:10:00,7.541903171953256,0.0,5.837729549248748,7.054257095158597,599,0.0,27.8,13.0,15.7,-5.300500834724541,80.31399387000002,13.0,44.415394,13.0
2022-02-15 14:00:00,7.63322203672788,0.0,12.468948247078464,7.409015025041736,599,0.0,27.8,13.0,12.7,-3.208681135225376,80.31399387000002,13.0,44.408947,13.0
2022-01-03 14:20:00,5.623539232053423,0.0,14.3,5.746911519198664,599,0.0,27.8,13.0,14.2,-3.1268781302170283,80.31399387000002,13.0,44.408775,13.0
2022-02-02 18:50:00,7.342904841402337,0.0,12.43873121869783,7.403839732888146,599,0.0,27.8,13.0,17.2,-6.971619365609349,80.31399387000002,13.0,44.40704,13.0
2022-01-04 02:20:00,6.7315525876460764,0.0,15.08998330550918,6.745075125208682,599,0.0,27.8,13.0,16.4,-4.387312186978297,80.31399387000002,13.0,44.403378,13.0
2022-02-04 19:50:00,5.514524207011686,0.0,10.641235392320532,5.598330550918197,599,0.0,27.8,13.0,12.9,-5.993322203672788,80.31399387000002,13.0,44.394867,13.0
2022-01-03 05:30:00,7.889464882943143,0.0,13.4,8.052508361204012,598,0.0,27.8,13.0,13.5,10.894648829431436,80.31399387000002,13.0,44.3944,13.0
2022-01-30 00:30:00,6.627045075125208,0.0,9.71118530884808,6.613856427378964,599,0.0,27.8,13.0,10.0,-7.924874791318865,80.31399387000002,13.0,44.390854,13.0
2022-08-06 11:00:00,4.86571906354515,0.0,22.400836120401337,5.3560200668896325,598,0.0,27.8,13.0,8.6,-10.33277591973244,80.70675471823222,13.0,44.389343,13.0
2022-02-02 18:30:00,6.881135225375626,0.0,12.418697829716194,6.82771285475793,599,0.0,27.8,13.0,17.2,-3.986644407345576,80.31399387000002,13.0,44.387806,13.0
2022-08-06 11:10:00,4.596828046744574,0.0,22.4008347245409,5.05025041736227,599,0.0,27.8,13.0,8.6,-2.8196994991652757,80.6988500211478,13.0,44.387417,13.0
2022-02-19 17:30:00,0.0,0.0,38.2,0.1941569282136895,599,0.0,27.8,13.0,17.9,-27.098497495826376,80.70873502503002,13.0,44.387085,13.0
2022-02-23 19:10:00,0.0,0.0,38.20016694490818,0.968948247078464,599,0.0,27.8,13.0,12.8,79.30383973288815,80.70873502503002,13.0,44.385117,13.0
2022-02-02 11:20:00,6.4195652173913045,0.0,11.620903010033445,6.381939799331104,598,0.0,27.8,13.0,17.2,-1.4816053511705685,80.31399387000002,13.0,44.38391,13.0
2022-02-18 10:40:00,0.0,0.0,38.21638795986623,5.9568561872909696,598,0.0,27.8,13.0,12.2,123.06020066889631,80.31399387000002,13.0,44.382515,13.0
2022-02-04 21:30:00,6.053589315525876,0.0,10.60584307178631,5.818697829716194,599,0.0,27.8,13.0,12.9,-7.834724540901503,80.31399387000002,13.0,44.380314,13.0
2022-01-07 19:10:00,5.840901502504173,0.0,6.0,6.367445742904842,599,0.0,27.8,13.0,13.7,11.726210350584306,80.70873502503002,13.0,44.377617,13.0
2022-01-05 11:10:00,5.353088480801335,0.0,6.121869782971619,5.753422370617696,599,0.0,27.8,13.0,15.5,13.352253756260437,80.31399387000002,13.0,44.376736,13.0
2022-08-06 11:20:00,5.243333333333333,0.0,22.401666666666667,5.6081666666666665,600,0.0,27.8,13.0,8.6,5.703333333333333,80.62781308824887,13.0,44.376472,13.0
2022-01-31 20:00:00,7.836560934891486,0.0,6.92270450751252,7.843739565943238,599,0.0,27.8,13.0,20.5,-9.691151919866444,80.31399387000002,13.0,44.375153,13.0
2022-02-01 02:10:00,5.953422370617696,0.0,6.0,6.120367278797996,599,0.0,27.8,13.0,15.7,-8.530884808013356,80.31399387000002,13.0,44.3749,13.0
2022-01-04 20:00:00,2.629716193656093,0.0,15.416861435726211,3.497829716193656,599,0.0,27.8,13.0,20.9,-10.242070116861436,80.31399387000002,13.0,44.37411,13.0
2022-01-31 16:20:00,7.43873121869783,0.0,7.9,7.116026711185309,599,0.0,27.8,13.0,20.5,-0.1886477462437395,80.31399387000002,13.0,44.373657,13.0
2022-01-03 13:40:00,6.863939899833055,0.0,14.301669449081803,6.840233722871453,599,0.0,27.8,13.0,14.2,-0.4340567612687813,80.31399387000002,13.0,44.372826,13.0
2022-02-15 16:20:00,2.6362876254180603,0.0,12.502842809364548,3.223076923076923,598,0.0,27.8,13.0,12.7,-0.2224080267558528,80.31399387000002,13.0,44.371822,13.0
2022-01-30 00:20:00,6.272787979966611,0.0,9.70601001669449,6.107011686143572,599,0.0,27.8,13.0,10.0,-5.896494156928214,80.31399387000002,13.0,44.371082,13.0
2022-08-06 10:50:00,5.590333333333333,0.0,22.40183333333333,6.01,600,0.0,27.8,13.0,8.6,-7.305,80.70873502503002,13.0,44.370224,13.0
2022-02-01 13:20:00,8.042404006677796,0.0,6.915025041736228,7.847746243739566,599,0.0,27.8,13.0,15.7,-1.7813021702838063,80.31399387000002,13.0,44.367695,13.0
2022-01-03 14:30:00,5.484474123539232,0.0,14.3,5.646577629382304,599,0.0,27.8,13.0,14.2,-1.6994991652754592,80.31399387000002,13.0,44.363426,13.0
2022-02-01 13:10:00,7.119365609348915,0.0,6.906844741235392,6.995325542570951,599,0.0,27.8,13.0,15.7,-5.649415692821369,80.31399387000002,13.0,44.359287,13.0
2022-02-23 19:50:00,0.0,0.0,38.2,0.8095158597662772,599,0.0,27.8,13.0,12.8,67.3889816360601,80.70873502503002,13.0,44.359116,13.0
2022-08-05 18:10:00,8.524540901502505,0.0,36.32821368948247,9.276460767946578,599,0.0,27.8,13.0,17.284641068447414,13.68280467445743,80.35616988656416,13.0,44.358162,13.0
2022-02-04 19:40:00,5.342237061769616,0.0,10.640066777963272,5.619198664440734,599,0.0,27.8,13.0,12.9,-7.651085141903172,80.31399387000002,13.0,44.34994,13.0
2022-01-11 15:20:00,6.369565217391305,0.0,7.895819397993311,7.072408026755853,598,0.0,27.8,13.0,11.9,9.862876254180602,80.70873502503002,13.0,44.345646,13.0
2022-01-09 01:50:00,7.762604340567613,0.0,6.906677796327212,8.490818030050084,599,0.0,27.8,13.0,15.1,14.168614357262104,80.31399387000002,13.0,44.34556,13.0
2022-01-30 06:20:00,3.416193656093489,0.0,9.695826377295491,3.559933222036728,599,0.0,27.8,13.0,12.6,8.33889816360601,80.31399387000002,13.0,44.34443,13.0
2022-01-09 14:10:00,0.9395659432387312,0.0,8.7991652754591,1.6629382303839733,599,0.0,27.8,13.0,23.6,9.843071786310515,80.70873502503002,13.0,44.343273,13.0
2022-01-30 00:10:00,6.076126878130217,0.0,9.703338898163604,5.868948247078464,599,0.0,27.8,13.0,10.0,-5.891485809682805,80.31399387000002,13.0,44.341694,13.0
2022-02-23 19:00:00,0.0,0.0,38.20083612040134,0.9118729096989966,598,0.0,27.8,13.0,12.8,74.77591973244147,80.70873502503002,13.0,44.340412,13.0
2022-01-03 05:20:00,5.993823038397329,0.0,13.402504173622706,6.573455759599332,599,0.0,27.8,13.0,13.5,19.607679465776293,80.31399387000002,13.0,44.337044,13.0
2022-01-08 11:20:00,3.653923205342237,0.0,6.09465776293823,0.3110183639398998,599,0.0,27.8,13.0,16.5,-4.303839732888147,80.31399387000002,13.0,44.336704,13.0
2022-02-01 09:00:00,7.3352253756260435,0.0,5.910517529215359,7.170283806343907,599,0.0,27.8,13.0,15.7,-6.424040066777963,80.31399387000002,13.0,44.336582,13.0
2022-01-03 05:10:00,7.436393989983305,0.0,13.400834724540902,7.813021702838063,599,0.0,27.8,13.0,13.5,16.649415692821368,80.31399387000002,13.0,44.336536,13.0
2022-01-03 19:30:00,5.947245409015025,0.0,14.28247078464107,6.233889816360601,599,0.0,27.8,13.0,14.2,10.79465776293823,80.31399387000002,13.0,44.334496,13.0
2022-01-11 20:10:00,1.74991652754591,0.0,6.923539232053422,2.745575959933222,599,0.0,27.8,13.0,11.9,13.328881469115192,80.70873502503002,13.0,44.33276,13.0
2022-02-16 02:50:00,5.8899833055091815,0.0,9.7787979966611,6.186477462437395,599,0.0,27.8,13.0,12.2,-7.10016694490818,80.65403800354841,13.0,44.332527,13.0
2022-01-04 02:10:00,6.33889816360601,0.0,15.053756260434058,6.409015025041736,599,0.0,27.8,13.0,16.4,-4.402337228714524,80.31399387000002,13.0,44.329987,13.0
2022-02-16 09:10:00,6.467445742904841,0.0,9.699165275459098,6.676961602671119,599,0.0,27.8,13.0,12.2,-4.212020033388981,80.58879697792575,13.0,44.328773,13.0
2022-01-30 00:00:00,6.546410684474123,0.0,9.707512520868113,6.515859766277129,599,0.0,27.8,13.0,10.0,-13.485809682804677,80.31399387000002,13.0,44.325924,13.0
2022-01-07 19:00:00,5.176126878130217,0.0,6.000834724540901,5.4889816360601005,599,0.0,27.8,13.0,13.7,5.449081803005009,80.70873502503002,13.0,44.323143,13.0
2022-08-06 11:30:00,5.781302170283807,0.0,22.399165275459097,6.165943238731219,599,0.0,27.8,13.0,8.6,-6.746243739565943,80.36869089148163,13.0,44.322506,13.0
2022-02-19 17:40:00,0.0,0.0,38.20250417362271,0.774958263772955,599,0.0,27.8,13.0,17.9,-40.8864774624374,80.70873502503002,13.0,44.32087,13.0
2022-02-02 17:20:00,6.45008347245409,0.0,11.592487479131886,6.362103505843072,599,0.0,27.8,13.0,17.2,-0.3171953255425709,80.31399387000002,13.0,44.31959,13.0
2022-01-03 19:40:00,4.598664440734558,0.0,14.218697829716191,5.068447412353923,599,0.0,27.8,13.0,14.2,14.469115191986644,80.31399387000002,13.0,44.315594,13.0
2022-08-06 10:40:00,5.40550918196995,0.0,22.40667779632721,6.000834724540901,599,0.0,27.8,13.0,8.6,-14.328881469115192,80.70873502503002,13.0,44.31449,13.0
2022-02-18 10:30:00,0.0,0.0,25.90833333333333,6.679,600,0.0,27.8,13.0,12.2,130.11166666666668,80.31465177192507,13.0,44.313755,13.0
2022-01-03 19:20:00,6.598494983277592,0.0,14.292307692307697,6.750836120401337,598,0.0,27.8,13.0,14.2,8.602006688963211,80.31399387000002,13.0,44.313442,13.0
2022-02-15 13:50:00,7.764440734557596,0.0,12.38948247078464,7.79398998330551,599,0.0,27.8,13.0,11.42136894824708,-7.741235392320534,80.31399387000002,13.0,44.31208,13.0
2023-06-26 21:40:00,0.0535893155258764,0.0,31.31452420701169,1.6046744574290486,599,0.0,27.8,13.0,12.2,-2.4874791318864773,80.70873502503002,13.0,44.306355,13.0
2022-02-02 17:30:00,5.286143572621035,0.0,11.581469115191988,5.613021702838063,599,0.0,27.8,13.0,17.2,-9.951585976627712,80.31399387000002,13.0,44.305363,13.0
2022-02-02 15:40:00,7.579765886287625,0.0,11.581939799331105,7.588795986622074,598,0.0,27.8,13.0,17.2,-10.638795986622071,80.31399387000002,13.0,44.303574,13.0
2022-01-03 05:00:00,6.0504173622704505,0.0,13.4,6.545075125208681,599,0.0,27.8,13.0,13.5,19.55926544240401,80.31399387000002,13.0,44.30317,13.0
2022-02-23 18:50:00,0.0,0.0,38.20100166944909,0.5749582637729549,599,0.0,27.8,13.0,12.8,37.94824707846411,80.70873502503002,13.0,44.301758,13.0
2022-08-05 18:20:00,1.7156928213689484,0.0,35.16744574290484,3.231719532554257,599,0.0,27.8,13.0,17.5,48.50918196994992,80.31860687181172,13.0,44.3014,13.0
2022-02-02 17:40:00,6.1921535893155255,0.0,11.590818030050082,6.164106844741236,599,0.0,27.8,13.0,17.2,-5.233722871452421,80.31399387000002,13.0,44.299084,13.0
2022-01-03 14:40:00,5.614524207011686,0.0,14.303338898163608,5.711853088480802,599,0.0,27.8,13.0,14.2,-2.365609348914858,80.31399387000002,13.0,44.296776,13.0
2022-02-02 17:10:00,6.37228714524207,0.0,11.588313856427378,6.268113522537562,599,0.0,27.8,13.0,17.2,-1.2854757929883138,80.31399387000002,13.0,44.291946,13.0
2022-02-23 18:40:00,0.0,0.0,38.2,0.7040066777963272,599,0.0,27.8,13.0,12.8,15.791318864774624,80.70873502503002,13.0,44.28905,13.0
2022-02-23 09:40:00,0.0,0.0,38.210033444816055,0.4795986622073578,598,0.0,27.8,13.0,12.8,101.31939799331104,80.70873502503002,13.0,44.28855,13.0
2022-01-29 23:50:00,7.178464106844741,0.0,9.70584307178631,6.971452420701168,599,0.0,27.8,13.0,9.901836393989983,-1.5626043405676129,80.31399387000002,13.0,44.287266,13.0
2022-01-07 22:00:00,4.657429048414024,0.0,6.006677796327212,5.024874791318865,599,0.0,27.8,13.0,13.7,5.200333889816361,80.70873502503002,13.0,44.28683,13.0
2022-02-16 04:30:00,4.5,0.0,9.713355592654423,4.633555926544241,599,0.0,27.8,13.0,12.2,-8.480801335559265,80.59077397870219,13.0,44.285862,13.0
2022-02-02 18:20:00,6.196153846153846,0.0,12.15066889632107,6.166220735785953,598,0.0,27.8,13.0,17.2,-4.821070234113712,80.31399387000002,13.0,44.28556,13.0
2022-01-03 19:10:00,7.930383973288815,0.0,14.296661101836396,7.901669449081804,599,0.0,27.8,13.0,14.2,7.911519198664441,80.31399387000002,13.0,44.2847,13.0
2022-02-02 11:30:00,7.330050083472454,0.0,11.61135225375626,7.287646076794658,599,0.0,27.8,13.0,17.2,-1.9232053422370616,80.31399387000002,13.0,44.282734,13.0
2022-02-04 19:30:00,6.161769616026711,0.0,10.631385642737897,6.214357262103506,599,0.0,27.8,13.0,12.9,-5.904841402337229,80.31399387000002,13.0,44.27848,13.0
2022-01-03 04:50:00,5.770283806343906,0.0,13.40500834724541,6.523372287145242,599,0.0,27.8,13.0,13.5,22.429048414023374,80.31399387000002,13.0,44.276974,13.0
2022-01-31 16:30:00,8.320033388981635,0.0,7.898330550918198,8.136560934891486,599,0.0,27.8,13.0,20.5,0.2721202003338898,80.31399387000002,13.0,44.27659,13.0
2022-02-02 18:10:00,4.824040066777963,0.0,11.844908180300502,5.179465776293823,599,0.0,27.8,13.0,17.2,-16.09515859766277,80.31399387000002,13.0,44.27084,13.0
2022-01-04 02:00:00,7.717863105175292,0.0,15.004507512520869,7.72787979966611,599,0.0,27.8,13.0,16.4,-0.8797996661101837,80.31399387000002,13.0,44.270245,13.0
2022-02-02 17:50:00,5.75008347245409,0.0,11.637228714524207,5.888313856427379,599,0.0,27.8,13.0,17.2,-9.766277128547578,80.31399387000002,13.0,44.26972,13.0
2022-01-03 19:50:00,4.24974958263773,0.0,14.1220367278798,4.843071786310517,599,0.0,27.8,13.0,14.2,18.68280467445743,80.31399387000002,13.0,44.26872,13.0
2022-08-06 10:30:00,4.7677796327212025,0.0,22.405843071786308,5.316026711185309,599,0.0,27.8,13.0,8.6,-10.784641068447412,80.70873502503002,13.0,44.266502,13.0
2022-01-03 10:30:00,7.421035058430718,0.0,13.421035058430718,7.401001669449082,599,0.0,27.8,13.0,14.2,3.853088480801336,80.31399387000002,13.0,44.265144,13.0
2022-01-03 13:30:00,6.648080133555927,0.0,14.302504173622706,6.593823038397328,599,0.0,27.8,13.0,14.2,-4.267111853088481,80.31399387000002,13.0,44.262596,13.0
2022-08-05 18:30:00,0.9282136894824708,0.0,34.68080133555927,2.763439065108514,599,0.0,27.8,13.0,17.5,22.5559265442404,80.32980987621157,13.0,44.262417,13.0
2022-02-04 21:40:00,5.73322203672788,0.0,10.608514190317194,5.63322203672788,599,0.0,27.8,13.0,12.9,-5.081803005008347,80.31399387000002,13.0,44.261646,13.0
2022-01-31 16:40:00,7.650167224080268,0.0,7.898327759197324,7.493812709030099,598,0.0,27.8,13.0,20.5,-0.7374581939799331,80.31399387000002,13.0,44.26043,13.0
2022-02-02 18:00:00,5.413856427378965,0.0,11.768614357262102,5.517696160267112,599,0.0,27.8,13.0,17.2,-8.320534223706177,80.31399387000002,13.0,44.258514,13.0
2022-02-02 17:00:00,6.477462437395659,0.0,11.585308848080132,6.618030050083473,599,0.0,27.8,13.0,17.2,-5.158597662771285,80.31399387000002,13.0,44.256165,13.0
2022-01-03 04:40:00,4.792821368948247,0.0,13.403505843071786,5.445742904841403,599,0.0,27.8,13.0,13.5,21.28714524207012,80.31399387000002,13.0,44.2514,13.0
